Image_ID,Space Typology,Spatial Configuration,Size (visual estimate),Lighting,Maintenance,Vegetation,Paths,Seating,Built Environment,Signage,Human Presence,Types of Activities,Accessibility Features,Visibility,Safety Measures,Barriers,Aesthetic Elements,Architectural Style,Gathering Points,Demographic Diversity,Design,Weather Conditions,Temperature Range,Noise Levels,Temporal Aspects,Public Amenities,Economic Activities,Transport Connectivity,Cultural Elements,Sustainability,Overall Impression,Comments
jyVejnIBA2tj0SUW0sb6K,Park,Open,Large (>2000 m²),Natural lighting;Well lit,Well maintained,Trees present;Grass present,Paved paths present;Curved paths present;Intersecting paths present,Benches present,Not applicable,No signage,Sparsely populated (<20 people),Leisure activities present;Social activities present,Not applicable,Clear sight lines,Not applicable,No barriers,No decorative elements,Not applicable,Informal gathering points present,Varied age groups present,Not applicable,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Water fountains present,No commercial activities,Pedestrian paths present,Not applicable,Not applicable,Inviting,
jynrDFND99pcJaMGrhz7P,Public plaza,Open,Medium (500–2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Grass present;Bushes present,Paved paths present;Curved paths present;Intersecting paths present,Benches present;Custom seats present,Modern buildings present;Commercial buildings present,No signage,Sparsely populated (<20 people),Leisure activities present;Social activities present,Not applicable,Clear sight lines,Not applicable,No barriers,No decorative elements,Contemporary buildings present,Central gathering point present,Not applicable,Not applicable,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Not applicable,Not applicable,Pedestrian paths present,Not applicable,Not applicable,Inviting,
jzCdhp2NdQ4HXMCjMIW6M,Street,Open,Large (>2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Flower beds present,Paved paths present;Wide paths present;Linear paths present,Chairs present;Movable seats present,Historic buildings present;Commercial buildings present;Residential buildings present;Mixed-use buildings present,Informational signs present;Decorative signs present,Moderately populated (20–50 people),Transportation activities present;Social activities present;Leisure activities present,Not applicable,Clear sight lines,Not applicable,No barriers,Bright colours present,Traditional buildings present,Informal gathering points present,Varied age groups present;Gender diversity present,No design features,Sunny,Cool (10–20 °C),Moderate,Daytime,Not applicable,Shops present;Cafés present,Pedestrian paths present;Bicycle lanes present,Not applicable,Not applicable,,
jzbZEukTg7yRbFFVfXpTQ,Park;Public plaza,Structured,Large (>2000 m²),Natural lighting;Shaded areas;Well lit,Well maintained,Trees present;Grass present,Paved paths present;Wide paths present;Intersecting paths present,Custom seats present,Not applicable,No signage,Crowded (>50 people),Leisure activities present;Social activities present,No accessibility features,Clear sight lines,Safety lighting,No barriers,No decorative elements,Not applicable,Informal gathering points present,Gender diversity present,No design features,Sunny,Warm (20–30 °C),Moderate;Natural sounds present,Daytime,Not applicable,No commercial activities,Pedestrian paths present,Not applicable,Not applicable,Inviting,
k0E5Gpukk5tqk6nTlLtV1,Park;Public plaza,Open,Large (>2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Grass present,Paved paths present;Wide paths present;Linear paths present,Benches present;Custom seats present,Modern buildings present,No signage,Moderately populated (20–50 people),Recreational activities present;Leisure activities present;Transportation activities present;Social activities present,Wide entrances present,Clear sight lines;Panoramic views present,Safety lighting,No barriers,No decorative elements,Not applicable,Informal gathering points present,Varied age groups present;Gender diversity present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Moderate;Natural sounds present,Daytime,Not applicable,No commercial activities,Bicycle lanes present;Pedestrian paths present,Not applicable,Not applicable,Inviting,
k0nn8RbWTjIExEOA1QDvz,Public plaza,Open,Large (>2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Grass present,Paved paths present;Wide paths present;Linear paths present;Intersecting paths present,Benches present;Chairs present;Custom seats present;Movable seats present,Modern buildings present;Historic buildings present;Residential buildings present;Commercial buildings present;Mixed-use buildings present,Informational signs present;Decorative signs present,Moderately populated (20–50 people),Recreational activities present;Leisure activities present;Social activities present,No accessibility features,Clear sight lines;Obstructed views present;Hidden corners present,Not applicable,No barriers,Bright colours present,Traditional buildings present;Contemporary buildings present,Central gathering point present,Varied age groups present;Gender diversity present,No design features,Cloudy,Warm (20–30 °C),Moderate;Traffic noise present;Natural sounds present,Daytime,Not applicable,Shops present;Cafés present,Pedestrian paths present,Not applicable,Not applicable,Inviting,
k0vdbAfxgwnDXHD9CZxGo,Square;Public plaza,Open,Large (>2000 m²),Natural lighting;Well lit,Clean,Trees present;Little greenery,Paved paths present;Wide paths present;Linear paths present,Benches present,Historic buildings present;Residential buildings present,No signage,Empty,Not applicable,No accessibility features,Clear sight lines;Panoramic views present,Not applicable,No barriers,No decorative elements,Traditional buildings present,No gathering points,Not applicable,No design features,Snowy,Cold (<10 °C),Quiet,Daytime,Not applicable,No commercial activities,Pedestrian paths present,Historic monuments present,Not applicable,Inviting,
rUjZcOQ8nxxxgdgrOEj5G,Park,Open,Medium (500–2000 m²),Natural lighting,Well maintained,Trees present,Paved paths present;Linear paths present,Benches present,Historic buildings present;Residential buildings present,No signage,Empty,Not applicable,Handrails present,Clear sight lines,Fences present,Physical barriers present (fences,walls),Monochrome elements present,Traditional buildings present,Central gathering point present,Not applicable,No design features,Snowy,Cold (<10 °C),Quiet,Daytime,Not applicable,No commercial activities,Pedestrian paths present;Parking spaces present,Not applicable,Not applicable,Inviting
rUnOIhQmo4H70ysbbVEuM,Park,Open,Medium (500–2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Grass present,Paved paths present;Curved paths present,Picnic tables present,Modern buildings present;Residential buildings present,No signage,Sparsely populated (<20 people),Recreational activities present;Leisure activities present;Social activities present,No accessibility features,Clear sight lines,Fences present,Physical barriers present (fences,walls),Bright colours present,Contemporary buildings present,Informal gathering points present,Varied age groups present,No design features,Sunny,Warm (20–30 °C),Moderate;Natural sounds present,Daytime,Not applicable,No commercial activities,Pedestrian paths present,Not applicable,Not applicable,Inviting
rtvnq6Pv799EH3aZkh5fL,Public plaza,Open,Large (>2000 m²),Natural lighting;Well lit,Well maintained,Trees present;Grass present,Paved paths present;Wide paths present,Benches present;Custom seats present,Modern buildings present,No signage,Sparsely populated (<20 people),Recreational activities present;Leisure activities present;Social activities present,Not applicable,Clear sight lines;Panoramic views present,Not applicable,No barriers,Sculptures present;Water features present,Contemporary buildings present,Informal gathering points present,Varied age groups present;Gender diversity present,Not applicable,Sunny,Cool (10–20 °C),Moderate;Natural sounds present,Daytime,Not applicable,Shops present;Cafés present,Pedestrian paths present,Public art installations present,Not applicable,Inviting,
ruf3OhZ2Acrbzk5S8QeYP,Public plaza,Open,Large (>2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present,Paved paths present,Chairs present;Custom seats present,Modern buildings present;Historic buildings present;Commercial buildings present;Mixed-use buildings present;Residential buildings present,Informational signs present;Decorative signs present;Directional signs present,Moderately populated (20–50 people),Leisure activities present;Social activities present;Transportation activities present,Not applicable,Clear sight lines,Not applicable,No barriers,No decorative elements,Traditional buildings present;Contemporary buildings present;Eclectic buildings present,Informal gathering points present,Not applicable,Not applicable,Sunny,Warm (20–30 °C),Moderate;Traffic noise present,Daytime,Not applicable,Shops present;Cafés present,Pedestrian paths present,Not applicable,Not applicable,Inviting,
