Image_ID,Space Typology,Spatial Configuration,Size (visual estimate),Lighting,Maintenance,Vegetation,Paths,Seating,Built Environment,Signage,Human Presence,Types of Activities,Accessibility Features,Visibility,Safety Measures,Barriers,Aesthetic Elements,Architectural Style,Gathering Points,Demographic Diversity,Design,Weather Conditions,Temperature Range,Noise Levels,Temporal Aspects,Public Amenities,Economic Activities,Transport Connectivity,Cultural Elements,Sustainability,Overall Impression,Comments
jYpetXvABqXGNgNnkz9to,Waterfront;Park,Open,Large (>2000 m²),Natural lighting;Artificial lighting;Well lit,Clean;Well maintained,Trees present;Grass present;Bushes present;Flower beds present,Paved paths present;Wide paths present;Linear paths present,No seating,Modern buildings present,No signage,Sparsely populated (<20 people),Recreational activities present;Leisure activities present;Transportation activities present,Wide entrances present,Clear sight lines,Safety lighting;Fences present,Physical barriers present (fences,walls);Natural barriers present (rivers,hills),Water features present,Contemporary buildings present,Informal gathering points present,Not applicable,Not applicable,Cloudy,Cool (10–20 °C),Moderate;Natural sounds present,Daytime,Not applicable,No commercial activities,Pedestrian paths present,Not applicable,"Not applicable,Inviting;Accessible"
jZTkAflZmwGdlkbkks66u,Street,Semi-enclosed,Medium (500–2000 m²),Natural lighting;Shaded areas,Well maintained,Trees present;Bushes present,Paved paths present;Wide paths present;Linear paths present,Benches present;Chairs present,Historic buildings present;Commercial buildings present,Informational signs present,Sparsely populated (<20 people),Leisure activities present;Commercial activities present,No accessibility features,Clear sight lines,Not applicable,Physical barriers present (fences,walls),Bright colours present;Dark colours present,Traditional buildings present,Informal gathering points present,Not applicable,No design features,Cloudy,Cool (10–20 °C),Moderate,Daytime,Trash bins present,Cafés present;Shops present,Pedestrian paths present,Not applicable,Not applicable,Inviting
jZkIdPbC1u1HitqxlrBVC,Public plaza,Open,Large (>2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Little greenery,Paved paths present;Wide paths present;Linear paths present;Intersecting paths present,Benches present;Custom seats present,Modern buildings present;Historic buildings present;Commercial buildings present,No signage,Moderately populated (20–50 people),Leisure activities present;Social activities present,Wide entrances present,Clear sight lines;Obstructed views present,Safety lighting,No barriers,Bright colours present;Dark colours present;Monochrome elements present,Traditional buildings present;Contemporary buildings present,Informal gathering points present,Varied age groups present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Moderate;Traffic noise present,Daytime,Trash bins present,Shops present;Cafés present,Pedestrian paths present,Historic monuments present;Culturally significant features present,Not applicable,,
jxGOLydpSwxSb6qfmZMoK,Public plaza,Semi-enclosed,Small (<500 m²),Artificial lighting;Well lit,Clean;Well maintained,Trees present,Paved paths present;Wide paths present,Custom seats present,Not applicable,No signage,Empty,Leisure activities present;Recreational activities present,No accessibility features,Clear sight lines,Safety lighting,No barriers,Bright colours present;Street art present,Not applicable,Central gathering point present,Not applicable,No design features,Not applicable,Not applicable,Quiet;Natural sounds present,Night,Play areas present,No commercial activities,Pedestrian paths present,Public art installations present,Not applicable,Inviting,
jxPfuFvuSm8CtzHJ1quCV,Park;Public plaza,Open,Large (>2000 m²),Natural lighting;Well lit,Clean,Trees present;Little greenery,Paved paths present;Wide paths present,Benches present,Historic buildings present,No signage,Empty,Leisure activities present,No accessibility features,Clear sight lines,Fences present,Physical barriers present (fences,walls),Bright colours present;Dark colours present,Traditional buildings present,Central gathering point present,Not applicable,No design features,Sunny,Cold (<10 °C),Quiet,Daytime,Benches present,No commercial activities,Pedestrian paths present,Historic monuments present;Culturally significant features present,Not applicable,
jxhNZUCTdifNdf5qvbmNv,Image001,Street,Semi-enclosed,Large (>2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Bushes present,Paved paths present;Wide paths present;Linear paths present,No seating,Modern buildings present;Historic buildings present;Commercial buildings present;Mixed-use buildings present,Informational signs present;Decorative signs present,Sparsely populated (<20 people),Recreational activities present;Leisure activities present;Transportation activities present;Commercial activities present,No accessibility features,Clear sight lines;Obstructed views present,Safety lighting,Physical barriers present (fences,walls),Bright colours present;Dark colours present,Traditional buildings present;Contemporary buildings present,Informal gathering points present,Not applicable,No design features,Sunny,Warm (20–30 °C),Moderate;Traffic noise present,Daytime,Not applicable,Shops present,Public transport access present;Pedestrian paths present,Not applicable,"Not applicable,Inviting"
jxmgeXrzMIcOAZ2w15dLL,Street;Public plaza,Semi-enclosed,Large (>2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present,Paved paths present;Wide paths present;Linear paths present,Benches present;Chairs present,Historic buildings present;Commercial buildings present;Mixed-use buildings present,Informational signs present,Moderately populated (20–50 people),Recreational activities present;Leisure activities present;Commercial activities present;Social activities present,Wide entrances present,Clear sight lines;Obstructed views present,Walls present,Physical barriers present (fences,walls),Bright colours present;Dark colours present,Traditional buildings present,Informal gathering points present,Varied age groups present;Ethnic diversity present;Gender diversity present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Moderate;Natural sounds present,Daytime,Not applicable,Shops present;Cafés present,Pedestrian paths present,Culturally significant features present,Not applicable,
jy7J9l3yeW7IMoqrtjAXJ,Public plaza;Square,Open,Large (>2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Grass present;Bushes present,Paved paths present;Wide paths present;Linear paths present;Curved paths present;Intersecting paths present,Benches present;Custom seats present,Modern buildings present;Historic buildings present;Commercial buildings present,No signage,Moderately populated (20–50 people),Recreational activities present;Leisure activities present;Social activities present;Transportation activities present,Ramps present;Wide entrances present,Clear sight lines;Obstructed views present,Safety lighting;Walls present;Fences present,Physical barriers present (fences,walls),Monochrome elements present;Sculptures present,Traditional buildings present;Contemporary buildings present,Central gathering point present;Informal gathering points present,Varied age groups present;Gender diversity present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Moderate;Natural sounds present,Daytime,Trash bins present;Play areas present,No commercial activities,Pedestrian paths present;Public transport access present,Public art installations present,Green building features present,
jyD8mdn7oiqIAqlfciwKx,Public plaza;Garden,Open,Large (>2000 m²),Natural lighting;Artificial lighting;Well lit;Shaded areas,Well maintained,Trees present;Grass present;Bushes present;Flower beds present,Paved paths present;Wide paths present;Linear paths present;Intersecting paths present,Custom seats present,Modern buildings present;Residential buildings present;Commercial buildings present;Mixed-use buildings present,No signage,Moderately populated (20-50 people),Recreational activities present;Leisure activities present;Commercial activities present;Social activities present,Wide entrances present,Clear sight lines;Obstructed views present,Safety lighting;Walls present,Physical barriers present (fences,walls),Bright colours present;Dark colours present;Monochrome elements present,Contemporary buildings present,Informal gathering points present,Varied age groups present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Moderate;Natural sounds present,Daytime,Not applicable,Shops present;Cafés present,Pedestrian paths present,Not applicable,Not applicable,
jyVejnIBA2tj0SUW0sb6K,Park,Open,Large (>2000 m²),Natural lighting;Well lit;Shaded areas,Clean;Well maintained,Trees present;Grass present,Paved paths present;Wide paths present;Curved paths present;Intersecting paths present,Benches present,Not applicable,No signage,Sparsely populated (<20 people),Recreational activities present;Leisure activities present;Social activities present,No accessibility features,Clear sight lines,Safety lighting,No barriers,No decorative elements,Not applicable,Informal gathering points present,Varied age groups present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Trash bins present,No commercial activities,Pedestrian paths present,Not applicable,Not applicable,Inviting;Comfortable,
jynrDFND99pcJaMGrhz7P,Public plaza;Garden,Semi-enclosed,Large (>2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Grass present;Bushes present;Flower beds present,Paved paths present;Wide paths present;Curved paths present;Intersecting paths present,Benches present;Chairs present;Picnic tables present;Custom seats present,Modern buildings present;Commercial buildings present;Mixed-use buildings present,No signage,Sparsely populated (<20 people),Leisure activities present;Social activities present,No accessibility features,Clear sight lines;Obstructed views present;Hidden corners present,Walls present,Physical barriers present (fences,walls),Bright colours present;Monochrome elements present,Contemporary buildings present,Central gathering point present,Not applicable,No design features,Sunny,Warm (20–30 °C),Moderate;Natural sounds present,Daytime,Trash bins present,No commercial activities,Pedestrian paths present;Public transport access present,Public art installations present,Green building features present;Recycling bins present,Inviting
jzCdhp2NdQ4HXMCjMIW6M,Street;Public plaza,Open,Large (>2000 m²),Natural lighting;Shaded areas,Well maintained,Trees present;Flower beds present,Paved paths present;Wide paths present;Linear paths present,Chairs present;Movable seats present,Historic buildings present;Commercial buildings present;Mixed-use buildings present,Decorative signs present,Moderately populated (20–50 people),Recreational activities present;Leisure activities present;Commercial activities present;Transportation activities present;Social activities present,Not applicable,Clear sight lines;Obstructed views present,Safety lighting;Walls present,No barriers,Bright colours present;Dark colours present,Traditional buildings present,Edge gathering points present,Varied age groups present;Gender diversity present,No design features,Sunny,Cool (10–20 °C),Moderate;Natural sounds present,Daytime,Not applicable,Shops present;Cafés present,Pedestrian paths present,Not applicable,Not applicable,,
jzbZEukTg7yRbFFVfXpTQ,Park;Public plaza,Semi-enclosed,Large (>2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Grass present;Bushes present,Paved paths present;Wide paths present;Linear paths present,Custom seats present,Not applicable,No signage,Crowded (>50 people),Recreational activities present;Leisure activities present;Social activities present,No accessibility features,Clear sight lines,Safety lighting,No barriers,Monochrome elements present,Not applicable,Central gathering point present,Varied age groups present,No design features,Sunny,Warm (20–30 °C),Moderate;Natural sounds present,Daytime,Not applicable,No commercial activities,Pedestrian paths present,Not applicable,Not applicable,,
k0E5Gpukk5tqk6nTlLtV1,Park;Public plaza,Open,Large (>2000 m²),Natural lighting;Artificial lighting;Well lit;Shaded areas,Well maintained,Trees present;Grass present,Paved paths present;Wide paths present;Linear paths present;Intersecting paths present,Benches present;Custom seats present,Modern buildings present;Commercial buildings present;Mixed-use buildings present,No signage,Moderately populated (20–50 people),Recreational activities present;Leisure activities present;Transportation activities present;Social activities present,Wide entrances present,Clear sight lines;Obstructed views present;Hidden corners present,Safety lighting,No barriers,No decorative elements,Contemporary buildings present,Informal gathering points present,Varied age groups present;Gender diversity present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Moderate;Natural sounds present,Daytime,Not applicable,No commercial activities,Pedestrian paths present;Bicycle lanes present,Not applicable,Not applicable,,
k0nn8RbWTjIExEOA1QDvz,Park;Public plaza,Semi-enclosed,Large (>2000 m²),Natural lighting;Well lit;Shaded areas,Clean;Well maintained,Trees present;Grass present;Bushes present;Flower beds present,Paved paths present;Wide paths present;Linear paths present;Intersecting paths present,Benches present;Chairs present;Custom seats present,Modern buildings present;Historic buildings present;Commercial buildings present;Mixed-use buildings present,No signage,Moderately populated (20–50 people),Recreational activities present;Leisure activities present;Social activities present,Ramps present;Wide entrances present,Clear sight lines;Obstructed views present;Hidden corners present,Fences present;Walls present,Physical barriers present (fences,walls),Bright colours present;Dark colours present;Monochrome elements present,Traditional buildings present;Contemporary buildings present;Eclectic buildings present,Informal gathering points present,Varied age groups present;Gender diversity present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Moderate;Natural sounds present;Traffic noise present,Daytime,Trash bins present;Play areas present,Shops present;Cafés present,Public transport access present;Pedestrian paths present;Parking spaces present,Public art installations present,Recycling bins present;Green building features present,Inviting
k0vdbAfxgwnDXHD9CZxGo,Street;Public plaza,Semi-enclosed,Large (>2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Little greenery;Grass present,Paved paths present;Wide paths present;Linear paths present,Benches present,Historic buildings present;Mixed-use buildings present,Informational signs present,Empty,Leisure activities present;Transportation activities present,Not applicable,Clear sight lines;Obstructed views present,Safety lighting;Walls present,Physical barriers present (fences,walls),Bright colours present;Monochrome elements present,Traditional buildings present,Central gathering point present,Not applicable,Not applicable,Snowy,Cold (<10 °C),Quiet,Daytime;Seasonal variations,Trash bins present,No commercial activities,Pedestrian paths present,Historic monuments present;Culturally significant features present,Recycling bins present,Accessible
rUjZcOQ8nxxxgdgrOEj5G,Playground;Park,Semi-enclosed,Medium (500–2000 m²),Natural lighting;Shaded areas,Not applicable,Trees present;Little greenery;Grass present,Not applicable,Benches present,Historic buildings present,No signage,Empty,Not applicable,Handrails present,Clear sight lines;Obstructed views present,Fences present,Physical barriers present (fences,walls),Dark colours present;Monochrome elements present,Traditional buildings present,Informal gathering points present,Not applicable,No design features,Snowy;Cloudy,Cold (<10 °C),Quiet,Daytime;Seasonal variations,Play areas present,No commercial activities,Pedestrian paths present,Culturally significant features present,Not applicable,
rUnOIhQmo4H70ysbbVEuM,Park;Public plaza,Semi-enclosed,Medium (500–2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Grass present;Bushes present,Paved paths present;Wide paths present;Linear paths present,Picnic tables present,Modern buildings present;Residential buildings present,No signage,Sparsely populated (<20 people),Recreational activities present;Leisure activities present;Social activities present,No accessibility features,Clear sight lines;Obstructed views present,Fences present,Physical barriers present (fences,walls),Bright colours present;Dark colours present,Contemporary buildings present;Traditional buildings present,Informal gathering points present,Varied age groups present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Moderate;Natural sounds present,Daytime,Picnic tables present;Play areas present,No commercial activities,Pedestrian paths present,Not applicable,Not applicable,
rtvnq6Pv799EH3aZkh5fL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ruf3OhZ2Acrbzk5S8QeYP,Public plaza;Street,Open,Large (>2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Grass present,Paved paths present;Wide paths present;Linear paths present;Intersecting paths present,Benches present;Chairs present;Custom seats present;Movable seats present,Modern buildings present;Historic buildings present;Commercial buildings present;Mixed-use buildings present,No signage,Moderately populated (20–50 people),Recreational activities present;Leisure activities present;Social activities present;Commercial activities present,Wide entrances present,Clear sight lines,Not applicable,No barriers,Dark colours present;Monochrome elements present,Traditional buildings present;Contemporary buildings present,Informal gathering points present,Varied age groups present;Gender diversity present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Moderate;Natural sounds present;Traffic noise present,Daytime,Trash bins present,Shops present;Cafés present,Pedestrian paths present;Public transport access present,Not applicable,Not applicable,Comfortable,
