Image_ID,Space Typology,Spatial Configuration,Size (visual estimate),Lighting,Maintenance,Vegetation,Paths,Seating,Built Environment,Signage,Human Presence,Types of Activities,Accessibility Features,Visibility,Safety Measures,Barriers,Aesthetic Elements,Architectural Style,Gathering Points,Demographic Diversity,Design,Weather Conditions,Temperature Range,Noise Levels,Temporal Aspects,Public Amenities,Economic Activities,Transport Connectivity,Cultural Elements,Sustainability,Overall Impression,Comments
jxmgeXrzMIcOAZ2w15dLL,Street,Semi-enclosed,Medium (500–2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Grass present;No vegetation,Paved paths present;Wide paths present;Intersecting paths present,Benches present,Mixed-use buildings present,Informational signs present;Directional signs present,Moderately populated (20–50 people),Recreational activities present;Leisure activities present;Social activities present,No accessibility features,Clear sight lines;Obstructed views present,Safety lighting;Safety signs present,No barriers,Bright colours present;Murals present;Street art present,Mixed-use buildings present,Informal gathering points present,Varied age groups present;Ethnic diversity present;Gender diversity present,No design features,Sunny,Warm (20–30 °C),Quiet;Moderate;Natural sounds present,Daytime;Weekday,Restrooms present;Trash bins present,Shops present;Cafés present,Pedestrian paths present;Parking spaces present,Public art installations present,Not applicable,Inviting,
jy7J9l3yeW7IMoqrtjAXJ,Public plaza,Semi-enclosed,Medium (500–2000 m²),Natural lighting;Well lit;Artificial lighting,Well maintained,Trees present;Grass present;Little greenery,Paved paths present;Wide paths present;Curved paths present,Benches present;Custom seats present,Modern buildings present;Commercial buildings present,Informational signs present;Directional signs present,Moderately populated (20–50 people),Leisure activities present;Social activities present,Ramps present;Wide entrances present,Clear sight lines;Panoramic views present,Safety lighting;Safety signs present,No barriers,Bright colours present;Murals present;Street art present,Contemporary buildings present,Informal gathering points present,Varied age groups present;Ethnic diversity present;Gender diversity present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Restrooms present;Trash bins present;Play areas present,Shops present;Cafés present,Public transport access present;Bicycle lanes present;Pedestrian paths present,Public art installations present,Recycling bins present;Green building features present,Inviting,
jyD8mdn7oiqIAqlfciwKx,Park;Street;Square;Courtyard,Garden,Structured,Medium (500–2000 m²),Natural lighting;Artificial lighting;Well lit,Trees present;Grass present;No vegetation,Paved paths present;Wide paths present,Benches present;Picnic tables present,Modern buildings present;Residential buildings present;Commercial buildings present,Directional signs present,Sparsely populated (<20 people),Recreational activities present;Leisure activities present;Social activities present,Ramps present;Handrails present;Wide entrances present,Clear sight lines;Panoramic views present,Surveillance cameras present;Safety lighting;Safety signs present,No barriers,Bright colours present;Murals present;Street art present,Contemporary buildings present,Informal gathering points present,Varied age groups present;Ethnic diversity present;Gender diversity present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Trash bins present;Play areas present,Shops present;Cafés present,Pedestrian paths present,Public art installations present,Recycling bins present;Green building features present,Inviting,
jyVejnIBA2tj0SUW0sb6K,Park,Open,Large (>2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Grass present,Paved paths present;Wide paths present,Benches present,Not applicable,Informational signs present,Sparsely populated (<20 people),Leisure activities present;Recreational activities present,Not applicable,Clear sight lines,Not applicable,No barriers,Not applicable,Not applicable,Not applicable,Informal gathering points present,Not applicable,Not applicable,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Trash bins present,Not applicable,Pedestrian paths present,Not applicable,Not applicable,Inviting
jynrDFND99pcJaMGrhz7P,Public plaza,Semi-enclosed,Medium (500–2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Grass present;Little greenery;Flower beds present,Paved paths present;Curved paths present,Benches present;Custom seats present,Modern buildings present;Commercial buildings present,Informational signs present;Decorative signs present,Sparsely populated (<20 people),Leisure activities present;Social activities present,Ramps present;Wide entrances present,Clear sight lines;Obstructed views present;Hidden corners present,Safety lighting,Physical barriers present (fences,walls),Bright colours present;Monochrome elements present;Murals present,Contemporary buildings present,Informal gathering points present,Varied age groups present;Ethnic diversity present;Gender diversity present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Restrooms present;Water fountains present;Trash bins present,No commercial activities,Public transport access present;Bicycle lanes present;Pedestrian paths present,Public art installations present,Recycling bins present;Green building features present,Inviting
jzCdhp2NdQ4HXMCjMIW6M,Street,Not applicable,Medium (500–2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Little greenery,Linear paths present;Wide paths present,No seating,Historic buildings present;Commercial buildings present,Informational signs present;Directional signs present,Moderately populated (20–50 people),Recreational activities present;Leisure activities present;Commercial activities present,Not applicable,Clear sight lines,Not applicable,No barriers,Bright colours present;Street art present,Historic buildings present,Informal gathering points present,Varied age groups present;Gender diversity present,Not applicable,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Not applicable,Shops present;Bicycle lanes present,Public transport access present;Bicycle lanes present;Pedestrian paths present,Not applicable,Not applicable,Comfortable,
jzbZEukTg7yRbFFVfXpTQ,Park,Open,Large (>2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Little greenery;Grass present,Paved paths present;Wide paths present;Curved paths present,Benches present;Custom seats present,Not applicable,Informational signs present,Sparsely populated (<20 people),Recreational activities present;Leisure activities present;Social activities present,Not applicable,Clear sight lines;Hidden corners present,Not applicable,No barriers,Not applicable,Not applicable,Varied age groups present,Not applicable,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Trash bins present,Not applicable,Not applicable,Not applicable,Not applicable,Inviting,,
k0E5Gpukk5tqk6nTlLtV1,Park,Open,Medium (500–2000 m²),Natural lighting;Well lit,Well maintained,Trees present;Grass present;No vegetation,Paved paths present;Wide paths present;Linear paths present,Benches present,Modern buildings present;Mixed-use buildings present,No signage,Sparsely populated (<20 people),Recreational activities present;Leisure activities present,No accessibility features,Clear sight lines;Panoramic views present,No safety features,No barriers,Bright colours present;No decorative elements,Modern buildings present,Informal gathering points present,Varied age groups present;Ethnic diversity present;Gender diversity present,No design features,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Restrooms present;Trash bins present,No commercial activities,Public transport access present;Bicycle lanes present;Pedestrian paths present,No cultural elements,Not applicable,Inviting,
k0nn8RbWTjIExEOA1QDvz,Park,Open,Medium (500–2000 m²),Natural lighting;Well lit;Artificial lighting,Well maintained,Trees present;Little greenery;Grass present;No vegetation,Paved paths present;Wide paths present;Linear paths present;Curved paths present;Intersecting paths present,Benches present;Chairs present,Modern buildings present;Commercial buildings present,Informational signs present;Directional signs present,Sparsely populated (<20 people),Recreational activities present;Leisure activities present,Ramps present;Wide entrances present,Clear sight lines;Panoramic views present,Not applicable,No barriers,Bright colours present;Murals present,Contemporary buildings present,Informal gathering points present,Varied age groups present;Ethnic diversity present;Gender diversity present,Not applicable,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Trash bins present,Cafés present,Pedestrian paths present;Public transport access present,Public art installations present,Sustainability,Inviting,
k0vdbAfxgwnDXHD9CZxGo,Not applicable,Structured,Medium (500–2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Little greenery,Linear paths present;Wide paths present,Benches present,Modern buildings present;Historic buildings present,Decorative signs present;Sparsely populated (<20 people),Leisure activities present,No accessibility features,Obstructed views present,Not applicable,No barriers,Monochrome elements present;Bright colours present,Traditional buildings present;Contemporary buildings present,Informal gathering points present,Not applicable,No design features,Snowy,Cold (<10 °C),Quiet,Daytime,Trash bins present,No commercial activities,Pedestrian paths present,Historic monuments present,Not applicable,Inviting,,
rUjZcOQ8nxxxgdgrOEj5G,Park,Not applicable,Medium (500–2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Little greenery;No vegetation,Paved paths present;Wide paths present,Benches present;No seating,Historic buildings present;Residential buildings present,Not applicable,Sparsely populated (<20 people),Leisure activities present,Not applicable,Clear sight lines;Obstructed views present,Not applicable,Physical barriers present (fences,walls),Not applicable,Traditional buildings present,No gathering points,Not applicable,Not applicable,Snowy,Not applicable,Quiet,Daytime,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,"Not applicable,Comfortable"
rUnOIhQmo4H70ysbbVEuM,Park,Open,Medium (500–2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Grass present;Little greenery,Paved paths present;Wide paths present;Linear paths present,Benches present;Picnic tables present,Residential buildings present,Informational signs present,Sparsely populated (<20 people),Recreational activities present;Leisure activities present;Social activities present,No accessibility features,Clear sight lines;Panoramic views present,No safety measures,No barriers,Bright colours present;Murals present,Contemporary buildings present,Informal gathering points present,Varied age groups present;Ethnic diversity present;Gender diversity present,No design features,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Restrooms present;Play areas present,No commercial activities,Pedestrian paths present,Not applicable,Not applicable,Inviting,
rtvnq6Pv799EH3aZkh5fL,Public plaza,Open,Medium (500–2000 m²),Natural lighting;Well lit,Well maintained,Trees present;Little greenery;No vegetation,Paved paths present;Wide paths present,Benches present,Modern buildings present;Commercial buildings present,No signage,Sparsely populated (<20 people),Recreational activities present;Leisure activities present;Social activities present,No accessibility features,Clear sight lines;Panoramic views present,Safety lighting;Safety signs present,No barriers,Bright colours present;Sculptures present,Contemporary buildings present,Central gathering point present,Varied age groups present;Gender diversity present,No design features,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Restrooms present;Trash bins present,No commercial activities,Pedestrian paths present,Public art installations present,Not applicable,Inviting,
ruf3OhZ2Acrbzk5S8QeYP,Public plaza,Semi-enclosed,Medium (500–2000 m²),Natural lighting;Well lit;Artificial lighting,Well maintained,Trees present;Little greenery,Paved paths present;Wide paths present,Benches present;Custom seats present,Modern buildings present;Commercial buildings present,Informational signs present;Directional signs present,Sparsely populated (<20 people),Leisure activities present;Commercial activities present,No accessibility features,Clear sight lines;Panoramic views present,Safety lighting;Safety signs present,No barriers,Murals present;Street art present,Contemporary buildings present,Informal gathering points present,Varied age groups present;Ethnic diversity present,No design features,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Trash bins present,Cafés present,Pedestrian paths present,Public art installations present,Not applicable,Inviting,
