Image_ID,Space Typology,Spatial Configuration,Size (visual estimate),Lighting,Maintenance,Vegetation,Paths,Seating,Built Environment,Signage,Human Presence,Types of Activities,Accessibility Features,Visibility,Safety Measures,Barriers,Aesthetic Elements,Architectural Style,Gathering Points,Demographic Diversity,Design,Weather Conditions,Temperature Range,Noise Levels,Temporal Aspects,Public Amenities,Economic Activities,Transport Connectivity,Cultural Elements,Sustainability,Overall Impression,Comments
jy7J9l3yeW7IMoqrtjAXJ,Park,Square,Open,Large (>2000 m²),Natural lighting;Well lit,Clean,Trees present;Grass present,Paved paths present;Wide paths present;Curved paths present,Benches present,Modern buildings present;Commercial buildings present,Informational signs present;Decorative signs present,Moderately populated (20–50 people),Recreational activities present;Leisure activities present,Ramps present;Wide entrances present,Clear sight lines,Security personnel present;Safety lighting,No barriers,Bright colours present;Murals present;Water features present,Contemporary buildings present,Central gathering point present,Varied age groups present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Moderate;Natural sounds present,Daytime,Restrooms present;Trash bins present,No commercial activities,Public transport access present;Pedestrian paths present,Monuments present;Public art installations present,Sustainability (multiple): Recycling bins present;Green building features present,Safe and secure
jyD8mdn7oiqIAqlfciwKx,Park,Square,Open,Large (>2000 m²),Natural lighting;Well lit,Clean,Trees present;Grass present;Bushes present,Paved paths present;Wide paths present,Benches present,Modern buildings present;Residential buildings present,No signage,Moderately populated (20–50 people),Recreational activities present;Leisure activities present,No accessibility features,Clear sight lines,Safety lighting,No barriers,Bright colours present;Dark colours present;Street art present,Contemporary buildings present,No gathering points,Varied age groups present,No design features,Sunny,Warm (20–30 °C),Quiet;Moderate,Night,Restrooms present;Trash bins present,No commercial activities,Public transport access present;Pedestrian paths present,Historic monuments present;Public art installations present,Recycling bins present;Green building features present,Inviting
jyVejnIBA2tj0SUW0sb6K,Park,Semi-enclosed,Large (>2000 m²),Natural lighting;Well lit,Clean,Trees present;Grass present,Paved paths present;Curved paths present,Benches present,No signage,Sparsely populated (<20 people),Recreational activities present;Leisure activities present,No accessibility features,Clear sight lines,Not applicable,No barriers,Murals present;Street art present,No decorative elements,No gathering points,Not applicable,No design features,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Restrooms present;Trash bins present,No commercial activities,Pedestrian paths present,Public art installations present,Recycling bins present,Inviting,,
jynrDFND99pcJaMGrhz7P,Park,Square,Open,Large (>2000 m²),Natural lighting;Well lit,Clean,Trees present;Grass present,Paved paths present;Wide paths present,Benches present,Modern buildings present;Residential buildings present,No signage,Moderately populated (20–50 people),Recreational activities present;Leisure activities present,No accessibility features,Clear sight lines,Safety lighting,No barriers,Bright colours present;Murals present;Water features present,Contemporary buildings present,No gathering points,Varied age groups present;Gender diversity present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Restrooms present;Water fountains present;Trash bins present,No commercial activities,Public transport access present;Pedestrian paths present,Historic monuments present;Public art installations present,Recycling bins present;Green building features present,Inviting
jzCdhp2NdQ4HXMCjMIW6M,Street,Semi-enclosed,Large (>2000 m²),Natural lighting;Well lit,Clean,Trees present;Grass present,Paved paths present;Wide paths present,Benches present,Residential buildings present,No signage,Moderately populated (20–50 people),Transportation activities present,No accessibility features,Clear sight lines,Safety lighting,No barriers,Bright colours present;Dark colours present,Traditional buildings present,No gathering points,Varied age groups present,No design features,Sunny,Warm (20–30 °C),Moderate;Natural sounds present,Daytime,Restrooms present;Water fountains present;Trash bins present,Shops present;Cafés present,Pedestrian paths present,Historic monuments present,Recycling bins present,Inviting,
jzbZEukTg7yRbFFVfXpTQ,Park,Semi-enclosed,Large (>2000 m²),Natural lighting;Shaded areas,Clean,Trees present;Grass present,Paved paths present;Wide paths present,Benches present;Custom seats present,No built environment,No signage,Moderately populated (20–50 people),Recreational activities present;Leisure activities present,No accessibility features,Clear sight lines,No safety measures,No barriers,Murals present;Street art present,No architectural style,No gathering points,Varied age groups present;Gender diversity present,No design features,Sunny,Warm (20–30 °C),Moderate;Natural sounds present,Daytime,Restrooms present;Water fountains present;Trash bins present,No economic activities,No transport connectivity,No cultural elements,No sustainability features,Inviting,
k0E5Gpukk5tqk6nTlLtV1,Park,Semi-enclosed,Large (>2000 m²),Natural lighting;Well lit,Clean,Trees present;Grass present;Bushes present,Paved paths present;Wide paths present;Linear paths present,Benches present,Modern buildings present;Historic buildings present,No signage,Moderately populated (20–50 people),Recreational activities present;Leisure activities present,Ramps present;Handrails present,Clear sight lines,Safety lighting,No barriers,Bright colours present;Murals present;Street art present,Traditional buildings present;Contemporary buildings present,Central gathering point present,Varied age groups present;Gender diversity present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Moderate;Natural sounds present,Daytime,Restrooms present;Water fountains present;Trash bins present,Shops present;Cafés present,Pedestrian paths present,Historic monuments present;Public art installations present,Recycling bins present;Green building features present,Inviting,
k0nn8RbWTjIExEOA1QDvz,Park,Square,Open,Large (>2000 m²),Natural lighting;Well lit,Clean,Trees present;Grass present;Bushes present,Paved paths present;Wide paths present;Curved paths present,Benches present;Custom seats present,Mixed-use buildings present,Informational signs present;Directional signs present,Moderately populated (20–50 people),Recreational activities present;Leisure activities present;Social activities present,Ramps present;Handrails present,Clear sight lines,Safety lighting;Fences present,No barriers,Bright colours present;Water features present,Traditional buildings present;Contemporary buildings present,Central gathering point present,Varied age groups present;Gender diversity present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Moderate;Natural sounds present,Daytime,Restrooms present;Trash bins present,Street vendors present;Shops present;Cafés present,Pedestrian paths present,Historic monuments present;Public art installations present,Recycling bins present;Green building features present,Inviting
k0vdbAfxgwnDXHD9CZxGo,Street,Semi-enclosed,Large (>2000 m²),Natural lighting;Shaded areas,Clean,Trees present;Little greenery,Paved paths present;Narrow paths present,No seating,Historic buildings present;Residential buildings present,No signage,Empty,Not applicable,No accessibility features,Obstructed views present,Safety lighting;Fences present,Physical barriers present (fences,walls),No decorative elements,Traditional buildings present,No gathering points,Not applicable,No design features,Snowy,Cold (<10 °C),Quiet;Natural sounds present,Daytime,Trash bins present,No commercial activities,Public transport access present;Pedestrian paths present,Monuments present,Not applicable,Not applicable
rUjZcOQ8nxxxgdgrOEj5G,Park,Square,Large (>2000 m²),Natural lighting,Poorly lit,Clean,Trees present,No vegetation,Paved paths present,Narrow paths present,No seating,Historic buildings present,Residential buildings present,No signage,Empty,Not applicable,No accessibility features,Obstructed views present,Not applicable,No barriers,Murals present,Traditional buildings present,No gathering points,Not applicable,No design features,Snowy,Cold (<10 °C),Quiet,Night,No public amenities,No commercial activities,"No transport connectivity,No cultural elements,Not applicable,Not applicable"
rUnOIhQmo4H70ysbbVEuM,Park,Semi-enclosed,Large (>2000 m²),Natural lighting;Well lit,Clean,Trees present;Grass present;Bushes present,Paved paths present;Wide paths present,Benches present,Residential buildings present,No signage,Moderately populated (20–50 people),Recreational activities present;Leisure activities present,Ramps present;Handrails present,Clear sight lines,Safety lighting,No barriers,Bright colours present;Murals present;Street art present,Traditional buildings present;Contemporary buildings present,Central gathering point present,Varied age groups present;Gender diversity present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Restrooms present;Water fountains present;Trash bins present,Shops present;Cafés present,Pedestrian paths present,Historic monuments present;Public art installations present,Recycling bins present;Green building features present,Inviting,
rtvnq6Pv799EH3aZkh5fL,Park,Semi-enclosed,Large (>2000 m²),Natural lighting;Well lit,Clean,Trees present;Grass present,Paved paths present;Wide paths present,Benches present;Custom seats present,Modern buildings present,No signage,Moderately populated (20–50 people),Recreational activities present;Leisure activities present,No accessibility features,Clear sight lines,Safety lighting,No barriers,Sculptures present,Contemporary buildings present,No gathering points,Varied age groups present,No design features,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Play areas present,No commercial activities,Pedestrian paths present,Public art installations present,Recycling bins present,Inviting,
ruf3OhZ2Acrbzk5S8QeYP,Street,Square,Open,Large (>2000 m²),Natural lighting;Well lit,Clean,Trees present;Grass present,Paved paths present;Wide paths present,Benches present;Chairs present,Mixed-use buildings present,Informational signs present,Moderately populated (20–50 people),Recreational activities present;Leisure activities present;Social activities present,No accessibility features,Clear sight lines,Safety lighting;Fences present,No barriers,Bright colours present;Murals present,Traditional buildings present;Contemporary buildings present,No gathering points,Varied age groups present;Gender diversity present,No design features,Sunny,Warm (20–30 °C),Moderate;Natural sounds present,Daytime,Restrooms present;Trash bins present,Shops present;Cafés present,Pedestrian paths present,Historic monuments present;Public art installations present,Recycling bins present;Water conservation measures present,Inviting
